82932,158121,4.5
30095,247673,2.5
84304,243589,2.5
130853,186550,3.0
52118,169595,2.5
103951,251376,1.5
54065,236047,3.0
75137,183339,2.0
45942,246649,2.5
6452,179944,4.0
66371,125586,3.5
13584,177326,4.0
65471,149184,3.0
124046,255717,2.0
138387,184087,4.0
121933,201878,4.0
6168,192930,4.0
44634,246935,1.5
123294,256528,3.0
102881,244349,2.5
30144,232474,1.5
80070,178091,4.5
69187,229845,3.5
55418,226766,2.0
52447,252962,2.0
76017,233885,2.0
67078,230794,2.5
24214,258187,3.5
115206,241471,1.5
29987,243397,2.5
1235,41,3.0
5377,182521,4.0
88666,250790,1.5
117807,233164,4.0
90011,210468,3.0
106240,142754,4.5
90142,191043,3.0
85452,193581,2.0
54776,245304,4.5
99619,165153,3.5
121030,230376,3.0
115655,178031,3.0
24139,139313,3.0
86064,193886,3.0
7037,176992,1.5
71835,137494,3.5
196,201942,4.0
129847,230301,2.0
134569,212613,4.0
117369,239839,3.5
97622,202533,3.5
10234,231887,2.0
125617,227796,2.0
56941,155885,1.5
24124,183900,3.5
115616,245761,2.5
73871,229517,3.5
47117,139860,4.5
120145,215155,4.0
101782,211408,3.5
78654,224504,1.5
34882,168533,2.5
111599,184716,3.5
97702,244201,3.5
63840,208260,3.5
70438,210617,2.0
44872,258953,3.0
98735,190666,3.5
80541,196905,3.5
38482,250865,3.0
63065,243753,2.0
100698,213689,3.5
29344,220708,2.0
53007,256635,2.0
5903,219683,4.5
64296,239121,2.0
134396,256149,3.5
131133,194203,4.0
37347,254088,3.0
56977,243055,3.0
131707,196801,2.5
65297,207707,4.0
51347,191032,4.5
40399,208459,1.5
36579,183125,4.5
34628,185103,2.0
62241,213093,1.5
80086,241485,1.5
138032,178562,4.5
102566,215738,2.0
5762,234014,3.0
42920,242023,3.5
69565,234476,2.0
85930,248575,3.5
12837,242643,1.5
104996,253099,2.0
92729,178518,5.0
75134,230564,4.0
73934,232308,1.5
97596,192496,3.0
113964,183997,1.5
130259,215328,3.5
36586,243122,2.0
109423,235313,2.5
137545,206035,2.5
98979,239358,3.5
45660,190971,4.0
56069,257288,2.0
121379,178311,4.5
66494,258287,4.0
112778,224213,2.0
7460,255990,1.5
26931,254411,3.0
104586,185174,5.0
37707,230893,3.5
89153,220921,3.0
4776,226949,2.0
110103,187337,2.5
101224,258826,1.5
57369,212807,3.5
91691,221992,4.0
114290,232577,3.5
94567,242619,2.5
20380,220793,4.5
44638,224458,2.5
3129,232293,3.5
57861,193041,4.5
6380,244005,3.5
45784,198199,3.0
79358,225711,2.0
41546,200271,3.5
67265,232816,2.0
6412,224838,2.0
70415,223537,2.0
103084,205713,3.5
96256,251700,3.0
112393,173204,2.0
88050,202857,5.0
65860,200922,3.5
98533,201364,2.5
15439,244636,3.0
6303,241130,1.5
8917,208498,4.5
51868,165229,4.5
35701,226592,4.0
112116,188524,2.0
57347,252486,3.0
21152,236406,2.0
127949,221854,3.5
69941,229593,2.0
126082,231247,4.0
131624,208009,2.0
90933,257942,2.5
10181,230465,3.5
18434,257192,1.5
46108,247884,3.0
25039,212188,4.0
8359,248854,1.5
28934,170084,2.5
124281,243237,3.5
100662,197170,3.5
119375,257052,2.5
98463,186801,5.0
93967,224866,2.0
96515,250978,2.0
72511,238236,3.5
59502,167601,4.0
46249,211736,2.0
13660,256445,3.5
118043,173208,4.5
10543,203729,3.0
39121,188350,3.0
85986,240976,2.5
30307,237560,3.0
47688,194794,3.0
74831,258365,1.5
13564,232439,3.5
53513,256912,3.5
137840,223154,2.5
97947,200332,2.0
124598,201269,1.5
105450,212431,2.5
3856,254859,3.5
18335,215333,3.0
112974,164769,3.0
57009,192985,5.0
6222,256721,2.0
80499,230246,3.0
59002,239701,3.0
127364,234045,2.0
28208,163488,2.0
46192,224611,3.0
90223,251935,2.0
90072,198581,3.0
96121,241632,2.0
88957,254347,2.0
53398,241821,2.5
60025,228382,1.5
87219,242199,1.5
110795,196432,4.5
56362,194022,4.5
4762,187447,4.0
99236,244042,3.0
135801,177553,4.5
136692,242258,2.0
62124,186556,2.0
35759,210475,3.0
115932,235618,2.5
35428,219452,3.5
13311,176930,4.0
55863,241051,2.5
84256,241829,3.0
18764,226523,3.5
38874,192991,3.0
107906,243839,2.5
101177,202199,2.5
5887,222368,2.5
52724,232127,3.0
129949,255179,1.5
56301,179984,2.5
63680,175254,4.5
116406,193301,5.0
9265,241925,2.5
21627,189303,4.0
84296,183898,5.0
105092,186452,3.5
83447,209218,2.0
131451,244394,3.5
96746,232926,3.5
123139,201118,2.0
13345,229488,2.0
69315,228894,3.0
112425,235405,2.0
113734,245292,1.0
137492,224813,2.5
52813,242941,3.5
25376,252773,3.5
68197,215089,3.0
27224,252438,2.5
60910,223707,1.5
71649,224002,3.0
122500,199244,3.5
123427,204883,4.0
76938,253594,2.5
120783,238583,2.0
96221,178051,2.0
34373,251256,2.0
14693,253058,3.0
48439,256481,1.5
112176,210833,2.5
81494,257901,3.5
129154,257103,2.5
78866,223151,3.5
54412,193041,3.5
9397,238686,1.0
101023,210494,3.5
36066,164878,3.5
34549,186970,3.0
2622,235036,2.0
100944,246174,3.5
74929,239269,4.0
115372,258177,1.5
62996,215062,2.5
84579,168580,3.0
126697,199007,2.5
132206,256076,3.5
92980,256984,3.0
29262,230248,3.0
74971,142754,5.0
97213,257307,2.0
118600,220702,3.5
57037,223197,4.0
123081,234070,3.0
1902,206545,4.5
31308,245766,3.0
82113,185010,4.0
21987,229593,4.0
99712,234320,2.5
71681,237598,3.0
39065,216280,3.5
11705,246730,1.5
51890,189362,5.0
36621,222028,3.0
41129,231094,2.0
101123,244639,3.0
5139,29552,3.5
58967,164858,3.0
108893,198951,1.5
20496,221201,3.5
51751,204638,3.5
56127,195912,3.5
68497,208462,1.5
69795,197688,4.0
96534,251900,2.0
87980,247182,3.5
10599,241173,3.5
91942,251913,4.0
93473,208927,2.5
77446,201921,1.5
128863,243647,3.5
18205,255360,3.5
5043,176922,3.0
107232,239477,2.5
67641,247872,1.5
132228,192816,1.5
70734,258027,2.0
134728,222947,3.5
4385,206254,1.5
123079,247296,3.0
124040,191043,2.0
17065,175941,3.5
126699,240675,2.0
84915,232904,2.0
123513,200536,4.0
1091,190793,1.5
59345,194372,3.0
137055,237965,2.0
48350,248744,1.5
61939,209737,2.5
106310,236015,4.5
119602,207894,4.0
99893,244560,3.5
15531,257372,2.0
133935,178322,4.5
103172,251844,2.0
29373,230136,4.0
12940,258124,2.5
67095,205942,2.0
130668,230216,3.5
78955,255517,2.0
29409,247000,1.5
34938,224885,3.5
116396,149697,1.0
72614,225756,3.5
28602,251288,2.0
22235,150516,2.0
112437,251996,1.5
133698,182493,4.5
15706,192563,3.0
130836,245249,2.0
21404,214421,3.0
3844,20209,2.5
11740,175943,2.0
62931,24630,5.0
137925,219932,3.0
106101,258277,1.5
46296,215081,2.5
117956,224301,3.0
102644,233161,1.5
104300,236401,5.0
105148,229466,2.5
85173,251691,3.0
80905,230638,3.5
120748,253266,2.0
71686,255809,2.0
20748,232597,1.5
45685,258655,2.5
135541,258376,3.5
59429,221641,3.5
20152,210240,2.5
76793,252523,2.5
64562,186503,2.0
135148,244260,4.5
86783,200461,3.0
61214,170159,4.0
116186,247658,4.0
125098,164769,1.5
95146,244114,2.0
52449,223138,1.5
46793,176600,4.0
71797,162131,3.0
50259,198784,2.0
119339,250737,3.5
75479,216530,2.5
137773,190674,3.0
25616,204555,4.0
128124,243157,1.5
33873,251547,1.5
3572,244521,2.5
22723,236593,3.0
53764,206545,3.0
105863,186524,1.5
8639,241686,3.5
48604,198704,3.0
51630,201042,2.0
73168,212487,1.5
76806,184873,2.0
31311,172962,4.5
77764,195033,3.5
7565,239952,3.0
58873,182945,4.5
74529,244416,1.5
2118,245513,2.5
36798,199566,1.5
61079,251465,3.0
11848,246326,3.5
99722,255375,2.0
103676,210047,4.0
49547,208777,4.0
26463,199964,2.5
41417,255144,2.0
124967,209846,2.0
3936,254263,2.5
89339,139064,1.5
43498,244867,1.5
90040,246282,2.0
62967,189682,3.5
80649,209499,3.0
9133,217096,2.0
18349,192012,4.0
133993,243615,2.5
97900,224041,1.5
58097,248874,2.0
11520,230285,1.5
87386,221346,2.0
28415,233866,1.5
22033,225584,3.5
37553,232951,1.5
114118,225316,3.5
117222,223198,3.5
128359,224334,3.5
113251,212023,3.5
132416,191058,2.5
13500,247318,3.5
104564,215177,3.0
5335,200726,2.5
127490,182206,3.5
15050,223329,4.5
37031,222177,2.0
131301,188490,2.5
66167,139068,3.5
112641,116308,3.5
126019,199451,4.0
132894,225682,1.5
111931,205452,2.5
81552,252260,2.0
120429,251724,2.0
81157,234642,1.5
69635,241118,3.5
132681,199080,1.5
24120,230481,2.5
55535,222397,3.5
60627,198077,4.0
133906,204152,3.0
63374,258668,1.5
109759,246186,3.0
98725,162835,5.0
100463,222837,1.5
3663,240507,3.0
121616,193081,3.5
12288,235151,2.0
106660,225867,3.0
56756,253369,2.5
120934,212023,2.5
47691,190815,4.0
34771,210930,1.5
1841,174549,4.5
100990,241298,2.0
138037,184942,2.0
11078,165526,3.0
96579,235375,2.0
11254,166841,3.0
37374,189908,1.5
71795,214440,4.0
18925,143699,2.0
100056,204346,2.5
79583,135043,3.0
23587,202966,2.0
43256,253584,2.5
37133,186132,3.0
15168,186672,3.5
27243,183945,3.0
37011,183285,2.0
84899,230157,3.0
42598,243497,2.0
23143,234489,1.5
116107,242545,2.0
67399,200438,2.0
123311,208014,3.0
71549,205995,4.5
2095,235389,3.0
38160,200433,2.0
114781,201399,5.0
121150,194203,2.5
129887,222461,4.0
125997,229360,4.0
22151,230437,1.5
12815,169941,1.5
87315,136686,3.5
90935,232097,4.5
19465,223568,1.5
64153,210804,3.5
116050,241291,3.0
78202,255151,2.5
126995,254216,3.5
21181,214543,1.5
135539,258110,1.5
77826,225193,4.0
19370,242134,2.0
29695,198519,2.0
32550,204849,2.5
16342,251142,2.0
74556,241955,1.5
45177,204946,2.5
91087,208668,2.0
78396,227796,4.0
88929,248390,2.0
29095,237380,3.0
133566,193942,3.0
135026,163925,2.0
49243,181458,2.5
76232,235544,3.5
27393,225600,2.5
86101,250858,1.5
85620,198177,3.5
86349,258795,1.0
102031,190139,2.5
52979,186140,3.0
113435,149185,3.0
95587,211203,2.5
87610,188427,3.5
137474,229910,3.5
100733,138949,3.5
69302,205364,3.0
54461,222018,1.5
90919,162895,3.5
49436,216655,2.5
84108,194018,2.0
45144,228829,3.0
40888,210513,1.5
57774,209547,4.0
55945,251405,3.0
116588,252520,1.5
132032,224883,3.0
23564,242800,2.0
106317,258548,2.5
21517,246928,1.5
16802,188289,2.0
57778,247127,3.5
131908,189296,3.0
14915,221562,2.5
1210,196905,1.5
10695,226006,1.5
78354,237310,3.5
73285,244783,3.0
133647,253602,2.5
27092,203388,3.5
20024,162835,5.0
83860,179696,4.0
86899,236222,2.5
76637,211300,5.0
72638,218863,3.5
56389,227629,3.5
41293,183187,3.5
54172,205005,2.5
37028,238660,1.5
15135,222380,1.5
129503,171877,3.5
138103,253678,2.0
105508,183885,2.0
38106,188154,3.5
40065,200393,2.0
63197,217939,1.5
95677,189125,5.0
90043,202492,3.0
10141,241810,1.5
127201,167664,5.0
130445,235022,3.5
48882,226798,2.0
84803,235890,3.0
70999,242023,3.0
75177,155355,3.5
121050,179591,2.5
37533,184087,2.5
86515,188413,2.0
5445,253286,2.5
113077,49000,1.5
37448,29552,4.5
30423,238616,2.0
97700,196801,3.0
62250,231521,2.5
24796,207733,4.0
17942,234726,2.0
98017,258460,2.5
81090,192671,4.0
86917,194222,4.0
135212,251682,2.0
56118,245717,1.5
118693,227838,2.5
135185,191180,2.0
29770,176348,2.5
125882,202881,3.5
116889,201942,5.0
56725,250812,1.5
112390,198688,4.0
79770,185431,4.0
1394,211323,2.0
66343,212130,3.5
18816,204946,3.0
